A13,A58,A51,A12,A30,A45,A5,A3,A35,A6,A9,A18,A46,A39,A52,A32,A43,A22,A23,A25,A44,A31,A28,A38,A37,A60,A59,A16,A54,A21,A26,A50,A1,A27,A57,A10,A19,A2,A7,A47,A61,A29,A17,A8,A33,target_label
1.0,1.0,1.0,0.0,0.0,0.0,66.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,1526.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,34.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,3965.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,bad
0.0,1.0,0.0,0.0,0.0,1.0,51.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4771.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,good
0.0,1.0,0.0,0.0,0.0,1.0,39.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,54.0,0.0,1.0,0.0,0.0,9436.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,good
0.0,1.0,0.0,0.0,0.0,1.0,22.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3832.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,good
0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,5943.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,bad
0.0,0.0,0.0,0.0,0.0,1.0,47.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,1213.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,good
0.0,1.0,0.0,0.0,0.0,1.0,24.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,1568.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,good
0.0,0.0,0.0,0.0,0.0,0.0,58.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,1755.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,52.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,2315.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,good
1.0,0.0,0.0,0.0,0.0,0.0,29.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1412.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,good
1.0,1.0,0.0,0.0,0.0,1.0,27.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1295.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,good
0.0,0.0,1.0,0.0,0.0,0.0,47.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,0.0,1.0,12612.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,bad
0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,2249.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,good
0.0,1.0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1108.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,bad
1.0,1.0,0.0,0.0,0.0,0.0,56.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,618.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,good
1.0,1.0,0.0,0.0,0.0,0.0,54.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,1409.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,good
1.0,1.0,0.0,0.0,0.0,1.0,33.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,797.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,bad
1.0,1.0,0.0,0.0,0.0,0.0,20.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,3617.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,good
0.0,0.0,0.0,0.0,1.0,0.0,54.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1318.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,good
0.0,0.0,0.0,0.0,0.0,0.0,58.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,15945.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,bad
1.0,1.0,0.0,0.0,0.0,0.0,61.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,2012.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,good
0.0,1.0,0.0,0.0,0.0,0.0,34.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,2622.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,good
1.0,1.0,0.0,0.0,0.0,0.0,36.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,2337.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,good
0.0,0.0,0.0,0.0,0.0,1.0,36.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,7057.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,good
0.0,1.0,0.0,0.0,0.0,0.0,41.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,1.0,1.0,0.0,0.0,1469.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,2323.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,good
0.0,1.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,932.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,good
1.0,0.0,0.0,0.0,0.0,0.0,35.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1919.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,good
0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,2445.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,good
1.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,11938.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,bad
0.0,0.0,0.0,1.0,0.0,0.0,39.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,6458.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,bad
0.0,1.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6078.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,good
0.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,7721.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,good
0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1410.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,31.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1449.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,good
0.0,0.0,0.0,0.0,0.0,1.0,23.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,1.0,392.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,28.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,6260.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,good
1.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,7855.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,bad
0.0,1.0,0.0,0.0,0.0,0.0,35.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1680.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,good
1.0,0.0,0.0,0.0,0.0,0.0,47.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,3578.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,good
0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,7174.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,bad
1.0,1.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2132.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,good
1.0,1.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,4281.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,bad
1.0,0.0,0.0,0.0,0.0,0.0,36.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2366.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,good
0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1835.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,bad
1.0,0.0,0.0,0.0,0.0,0.0,41.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,3868.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,1768.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,good
1.0,0.0,1.0,0.0,0.0,0.0,63.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,781.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,27.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1924.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,bad
1.0,1.0,0.0,0.0,0.0,1.0,30.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2121.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,40.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,701.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,639.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,bad
1.0,0.0,0.0,0.0,0.0,0.0,34.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,1860.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,good
1.0,1.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3499.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,bad
0.0,1.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,8487.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,good
0.0,0.0,0.0,0.0,0.0,1.0,29.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,1.0,6887.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,bad
0.0,1.0,0.0,0.0,0.0,1.0,27.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,2708.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,good
0.0,1.0,1.0,0.0,0.0,0.0,47.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1984.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,good
0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,10144.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,good
1.0,0.0,0.0,0.0,0.0,0.0,38.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1240.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,good
0.0,1.0,0.0,0.0,1.0,0.0,27.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,8613.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,66.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,766.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,bad
1.0,0.0,0.0,0.0,0.0,0.0,35.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2728.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,good
0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,1881.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,good
0.0,1.0,0.0,0.0,1.0,0.0,27.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,709.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,good
0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,4795.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,27.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,3416.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,good
0.0,1.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2462.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,bad
1.0,0.0,0.0,0.0,0.0,1.0,23.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,2288.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,good
0.0,1.0,0.0,1.0,0.0,0.0,30.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,3566.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,good
1.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,860.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,good
1.0,0.0,0.0,0.0,0.0,0.0,51.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,682.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,good
1.0,1.0,0.0,0.0,0.0,1.0,28.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,5371.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,good
1.0,1.0,0.0,0.0,1.0,0.0,46.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1582.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,good
0.0,0.0,1.0,0.0,0.0,0.0,42.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1346.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,good
